id,tableId,name,type,startTime,rate,cron,end,endTime,createTime,lastExecTime,status,lastExecStatus,extraData
01de2062-1378-4115-bc8d-b7f9d3c4881d,1851cb4d-06a0-44ba-a439-1eec95027993,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889994,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
1add13ec-8880-48e6-8f08-7e88c19d7394,e21f4b66-08cf-48d0-9184-23c354f42c0c,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889976,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
a2ef8d92-e1a9-4af9-9c92-8915332480a0,11327a20-15c0-47f1-9f25-12cf5272ad0a,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889957,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
efc6066d-03ea-416a-ba27-fe5f535b477f,c2d8a535-1597-425b-b6c7-69a91ad92568,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889938,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
871d7441-0c19-4c0c-ad03-8d19e67c74a6,f2110148-f2c0-4e73-83cb-f4b834c15c5f,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889918,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
152eeb4c-9d19-4329-8b2f-bd37ea0a180e,d407b8f2-dea2-45ab-b3ab-3583e35abcd2,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889899,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
fa7ffa7b-5fca-4da9-87d4-c3d48487e4e3,ed42b69e-2291-422f-a3e1-112f320fbe46,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889870,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
06da1123-05f6-405d-b0bd-d5c0aa50de0d,d2a4f5d8-a9f9-42cb-9813-4f48ae9bd0cf,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889849,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
f8b1e7f2-04d0-4b8e-abb3-fbef1afc9fd9,934ec162-8255-4e3f-8ef1-fea0ea0e3027,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889829,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
01740b87-2a21-454f-817e-e6885ca0fe70,b6410ba2-41a6-474a-918e-ff0b4a47f556,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889773,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
